instname,state,academicyear,tuitionfee02_tf,minimum_wage
University of Montevallo,AL,1995,2410.0,4.25
University of Montevallo,AL,1996,2590.0,4.75
University of Montevallo,AL,1997,2780.0,5.15
University of Montevallo,AL,1998,2930.0,5.15
University of Montevallo,AL,1999,3110.0,5.15
University of Montevallo,AL,2000,3290.0,5.15
University of Montevallo,AL,2001,3480.0,5.15
University of Montevallo,AL,2002,3218.0,5.15
University of Montevallo,AL,2003,3506.0,5.15
University of Montevallo,AL,2004,3866.0,5.15
University of Montevallo,AL,2005,4418.0,5.15
University of Montevallo,AL,2006,4554.0,5.15
University of Montevallo,AL,2007,4554.0,5.85
University of Montevallo,AL,2008,4892.0,6.55
University of Montevallo,AL,2009,6650.0,7.25
University of Montevallo,AL,2010,7010.0,7.25
University of Nebraska Medical Center,NE,1988,12.0,3.35
University of Nebraska Medical Center,NE,1989,1468.0,3.35
University of Nebraska Medical Center,NE,1990,1530.0,3.8
University of Nebraska Medical Center,NE,1991,1605.0,4.25
University of Nebraska Medical Center,NE,1992,1717.0,4.25
University of Nebraska Medical Center,NE,1993,1994.0,4.25
University of Nebraska Medical Center,NE,1994,2098.0,4.25
University of Nebraska Medical Center,NE,1995,2221.0,4.25
University of Nebraska Medical Center,NE,1996,2354.0,4.75
University of Nebraska Medical Center,NE,1997,2470.0,5.15
University of Nebraska Medical Center,NE,1998,2607.0,5.15
University of Nebraska Medical Center,NE,1999,2702.0,5.15
University of Nebraska Medical Center,NE,2000,3542.0,5.15
University of Nebraska Medical Center,NE,2001,3762.0,5.15
University of Nebraska Medical Center,NE,2002,4022.0,5.15
University of Nebraska Medical Center,NE,2003,4497.0,5.15
University of Nebraska Medical Center,NE,2004,5240.0,5.15
University of Nebraska Medical Center,NE,2005,6400.0,5.15
University of Nebraska Medical Center,NE,2006,6463.0,5.15
University of Nebraska Medical Center,NE,2007,6825.0,5.85
University of Nebraska Medical Center,NE,2008,7193.0,6.55
University of Nebraska Medical Center,NE,2009,7583.0,7.25
University of Nebraska Medical Center,NE,2010,7860.0,7.25
University of Nebraska at Kearney,NE,1987,1079.0,3.35
University of Nebraska at Kearney,NE,1988,1169.0,3.35
University of Nebraska at Kearney,NE,1989,1274.0,3.35
University of Nebraska at Kearney,NE,1990,1360.0,3.8
University of Nebraska at Kearney,NE,1991,1420.0,4.25
University of Nebraska at Kearney,NE,1992,1572.0,4.25
University of Nebraska at Kearney,NE,1993,1720.0,4.25
University of Nebraska at Kearney,NE,1994,1811.0,4.25
University of Nebraska at Kearney,NE,1995,1914.0,4.25
University of Nebraska at Kearney,NE,1996,2061.0,4.75
University of Nebraska at Kearney,NE,1997,2145.0,5.15
University of Nebraska at Kearney,NE,1998,2268.0,5.15
University of Nebraska at Kearney,NE,1999,2508.0,5.15
University of Nebraska at Kearney,NE,2000,2728.0,5.15
University of Nebraska at Kearney,NE,2001,2873.0,5.15
University of Nebraska at Kearney,NE,2002,3114.0,5.15
University of Nebraska at Kearney,NE,2003,3383.0,5.15
University of Nebraska at Kearney,NE,2004,3885.0,5.15
University of Nebraska at Kearney,NE,2005,4260.0,5.15
University of Nebraska at Kearney,NE,2006,4493.0,5.15
University of Nebraska at Kearney,NE,2007,4765.0,5.85
University of Nebraska at Kearney,NE,2008,5021.0,6.55
University of Nebraska at Kearney,NE,2009,5426.0,7.25
University of Nebraska at Kearney,NE,2010,5635.0,7.25
University of Nebraska at Lincoln,NE,1987,1524.0,3.35
University of Nebraska at Lincoln,NE,1988,1565.0,3.35
University of Nebraska at Lincoln,NE,1989,1703.0,3.35
University of Nebraska at Lincoln,NE,1990,1810.0,3.8
University of Nebraska at Lincoln,NE,1991,1915.0,4.25
University of Nebraska at Lincoln,NE,1992,2040.0,4.25
University of Nebraska at Lincoln,NE,1993,2187.0,4.25
University of Nebraska at Lincoln,NE,1994,2283.0,4.25
University of Nebraska at Lincoln,NE,1995,2415.0,4.25
University of Nebraska at Lincoln,NE,1996,2555.0,4.75
University of Nebraska at Lincoln,NE,1997,2638.0,5.15
University of Nebraska at Lincoln,NE,1998,2829.0,5.15
University of Nebraska at Lincoln,NE,1999,3083.0,5.15
University of Nebraska at Lincoln,NE,2000,3277.0,5.15
University of Nebraska at Lincoln,NE,2001,3450.0,5.15
University of Nebraska at Lincoln,NE,2002,3760.0,5.15
University of Nebraska at Lincoln,NE,2003,4125.0,5.15
University of Nebraska at Lincoln,NE,2004,4770.0,5.15
University of Nebraska at Lincoln,NE,2005,5267.0,5.15
University of Nebraska at Lincoln,NE,2007,5867.0,5.85
University of Nebraska-Lincoln,NE,2006,5540.0,5.15
University of Nebraska-Lincoln,NE,2008,6216.0,6.55
University of Nebraska-Lincoln,NE,2009,6584.0,7.25
University of Nebraska-Lincoln,NE,2010,6857.0,7.25
University of Nevada-Las Vegas,NV,1987,1080.0,3.35
University of Nevada-Las Vegas,NV,1988,1080.0,3.35
University of Nevada-Las Vegas,NV,1989,1200.0,3.35
University of Nevada-Las Vegas,NV,1990,1200.0,3.8
University of Nevada-Las Vegas,NV,1991,1380.0,4.25
University of Nevada-Las Vegas,NV,1992,1470.0,4.25
University of Nevada-Las Vegas,NV,1993,1665.0,4.25
University of Nevada-Las Vegas,NV,1994,1665.0,4.25
University of Nevada-Las Vegas,NV,1995,1740.0,4.25
University of Nevada-Las Vegas,NV,1996,1830.0,4.75
University of Nevada-Las Vegas,NV,1997,1920.0,5.15
University of Nevada-Las Vegas,NV,1998,1995.0,5.15
University of Nevada-Las Vegas,NV,1999,2070.0,5.15
University of Nevada-Las Vegas,NV,2000,2191.0,5.15
University of Nevada-Las Vegas,NV,2001,2386.0,5.15
University of Nevada-Las Vegas,NV,2002,2481.0,5.15
University of Nevada-Las Vegas,NV,2003,2556.0,5.15
University of Nevada-Las Vegas,NV,2004,2766.0,5.15
University of Nevada-Las Vegas,NV,2005,3210.0,5.15
University of Nevada-Las Vegas,NV,2006,3476.0,5.15
University of Nevada-Las Vegas,NV,2007,3732.0,5.85
University of Nevada-Las Vegas,NV,2008,4081.0,6.55
University of Nevada-Las Vegas,NV,2009,4493.0,7.25
University of Nevada-Las Vegas,NV,2010,4977.0,7.25
University of Nevada-Reno,NV,1987,864.0,3.35
University of Nevada-Reno,NV,1988,864.0,3.35
University of Nevada-Reno,NV,1989,960.0,3.35
University of Nevada-Reno,NV,1990,960.0,3.8
University of Nevada-Reno,NV,1991,1104.0,4.25
University of Nevada-Reno,NV,1992,1104.0,4.25
University of Nevada-Reno,NV,1993,1308.0,4.25
University of Nevada-Reno,NV,1994,1332.0,4.25
University of Nevada-Reno,NV,1995,1392.0,4.25
University of Nevada-Reno,NV,1996,1464.0,4.75
University of Nevada-Reno,NV,1997,1650.0,5.15
University of Nevada-Reno,NV,1998,1710.0,5.15
University of Nevada-Reno,NV,1999,1770.0,5.15
University of Nevada-Reno,NV,2000,1818.0,5.15
University of Nevada-Reno,NV,2001,2454.0,5.15
University of Nevada-Reno,NV,2002,2529.0,5.15
University of Nevada-Reno,NV,2003,2626.0,5.15
University of Nevada-Reno,NV,2004,2830.0,5.15
University of Nevada-Reno,NV,2005,3037.0,5.15
University of Nevada-Reno,NV,2006,3270.0,5.15
University of Nevada-Reno,NV,2007,3576.0,5.85
University of Nevada-Reno,NV,2008,4128.0,6.55
University of Nevada-Reno,NV,2009,4653.0,7.25
University of Nevada-Reno,NV,2010,5031.0,7.25
University of New Hampshire-Main Campus,NH,1988,2754.0,3.35
University of New Hampshire-Main Campus,NH,1989,2767.0,3.35
University of New Hampshire-Main Campus,NH,1990,3203.80346679688,3.8
University of New Hampshire-Main Campus,NH,1991,3558.0,4.25
University of New Hampshire-Main Campus,NH,1992,3745.0,4.25
University of New Hampshire-Main Campus,NH,1993,3941.0,4.25
University of New Hampshire-Main Campus,NH,1994,4380.0,4.25
University of New Hampshire-Main Campus,NH,1995,4559.0,4.25
University of New Hampshire-Main Campus,NH,1996,5041.0,4.75
University of New Hampshire-Main Campus,NH,1997,5261.0,5.15
University of New Hampshire-Main Campus,NH,1998,5889.0,5.15
University of New Hampshire-Main Campus,NH,1999,6555.0,5.15
University of New Hampshire-Main Campus,NH,2000,6939.0,5.15
University of New Hampshire-Main Campus,NH,2001,7395.0,5.15
University of New Hampshire-Main Campus,NH,2002,7693.0,5.15
University of New Hampshire-Main Campus,NH,2003,8130.0,5.15
University of New Hampshire-Main Campus,NH,2004,8664.0,5.15
University of New Hampshire-Main Campus,NH,2005,9226.0,5.15
University of New Hampshire-Main Campus,NH,2006,9778.0,5.15
University of New Hampshire-Main Campus,NH,2007,10401.0,5.85
University of New Hampshire-Main Campus,NH,2008,11070.0,6.55
University of New Hampshire-Main Campus,NH,2009,11756.0,7.25
University of New Hampshire-Main Campus,NH,2010,12743.0,7.25
University of New Mexico-Main Campus,NM,1987,1020.0,3.35
University of New Mexico-Main Campus,NM,1988,1152.0,3.35
University of New Mexico-Main Campus,NM,1989,1272.0,3.35
University of New Mexico-Main Campus,NM,1990,1372.0,3.8
University of New Mexico-Main Campus,NM,1991,1453.0,4.25
University of New Mexico-Main Campus,NM,1992,1554.0,4.25
University of New Mexico-Main Campus,NM,1993,1656.0,4.25
University of New Mexico-Main Campus,NM,1994,1788.0,4.25
University of New Mexico-Main Campus,NM,1995,1884.0,4.25
University of New Mexico-Main Campus,NM,1996,1996.0,4.75
University of New Mexico-Main Campus,NM,1997,2071.0,5.15
University of New Mexico-Main Campus,NM,1998,2164.0,5.15
University of New Mexico-Main Campus,NM,1999,2242.0,5.15
University of New Mexico-Main Campus,NM,2000,2429.0,5.15
University of New Mexico-Main Campus,NM,2001,2795.0,5.15
University of New Mexico-Main Campus,NM,2002,3026.0,5.15
University of New Mexico-Main Campus,NM,2003,3169.0,5.15
University of New Mexico-Main Campus,NM,2004,3313.0,5.15
University of New Mexico-Main Campus,NM,2005,3738.0,5.15
University of New Mexico-Main Campus,NM,2006,4108.0,5.15
University of New Mexico-Main Campus,NM,2007,4335.0,5.85
University of New Mexico-Main Campus,NM,2008,4571.0,6.55
University of New Mexico-Main Campus,NM,2009,4834.0,7.25
University of New Mexico-Main Campus,NM,2010,5101.0,7.25
University of New Orleans,LA,1987,1374.0,3.35
University of New Orleans,LA,1988,1961.0,3.35
University of New Orleans,LA,1989,2117.0,3.35
University of New Orleans,LA,1990,2431.0,3.8
University of New Orleans,LA,1991,2480.0,4.25
University of New Orleans,LA,1992,2480.0,4.25
University of New Orleans,LA,1993,2618.0,4.25
University of New Orleans,LA,1994,3052.0,4.25
University of New Orleans,LA,1995,3052.0,4.25
University of New Orleans,LA,1996,3052.0,4.75
University of New Orleans,LA,1997,3052.0,5.15
University of New Orleans,LA,1998,3192.0,5.15
University of New Orleans,LA,1999,3192.0,5.15
University of New Orleans,LA,2000,3202.0,5.15
University of New Orleans,LA,2001,3452.0,5.15
University of New Orleans,LA,2002,3552.0,5.15
University of New Orleans,LA,2003,3552.0,5.15
University of New Orleans,LA,2004,3234.0,5.15
University of New Orleans,LA,2005,3702.0,5.15
University of New Orleans,LA,2006,3810.0,5.15
University of New Orleans,LA,2007,3810.0,5.85
University of New Orleans,LA,2008,3984.0,6.55
University of New Orleans,LA,2009,4222.0,7.25
University of New Orleans,LA,2010,4318.0,7.25
University of North Alabama,AL,1987,1050.0,3.35
University of North Alabama,AL,1988,1050.0,3.35
University of North Alabama,AL,1989,1090.0,3.35
University of North Alabama,AL,1990,1152.0,3.8
University of North Alabama,AL,1991,1224.0,4.25
University of North Alabama,AL,1992,1296.0,4.25
University of North Alabama,AL,1993,1460.0,4.25
University of North Alabama,AL,1994,1586.0,4.25
University of North Alabama,AL,1995,1724.0,4.25
University of North Alabama,AL,1996,1910.0,4.75
University of North Alabama,AL,1997,1998.0,5.15
University of North Alabama,AL,1998,2166.0,5.15
University of North Alabama,AL,1999,2256.0,5.15
University of North Alabama,AL,2000,2512.0,5.15
University of North Alabama,AL,2001,2772.0,5.15
University of North Alabama,AL,2002,2862.0,5.15
University of North Alabama,AL,2003,3140.0,5.15
University of North Alabama,AL,2004,3490.0,5.15
University of North Alabama,AL,2005,3850.0,5.15
University of North Alabama,AL,2006,4060.0,5.15
University of North Alabama,AL,2007,4297.0,5.85
University of North Alabama,AL,2008,4025.0,6.55
University of North Alabama,AL,2009,5598.0,7.25
University of North Alabama,AL,2010,4914.0,7.25
University of North Carolina School of the Arts,NC,2009,5166.0,7.25
University of North Carolina School of the Arts,NC,2010,5449.0,7.25
University of North Carolina at Asheville,NC,1987,770.0,3.35
University of North Carolina at Asheville,NC,1988,828.0,3.35
University of North Carolina at Asheville,NC,1989,818.0,3.35
University of North Carolina at Asheville,NC,1990,900.0,3.8
University of North Carolina at Asheville,NC,1991,985.350341796875,4.25
University of North Carolina at Asheville,NC,1992,1116.0,4.25
University of North Carolina at Asheville,NC,1993,1150.0,4.25
University of North Carolina at Asheville,NC,1994,1436.0,4.25
University of North Carolina at Asheville,NC,1995,1538.0,4.25
University of North Carolina at Asheville,NC,1996,1658.0,4.75
University of North Carolina at Asheville,NC,1997,1723.0,5.15
University of North Carolina at Asheville,NC,1998,1784.0,5.15
University of North Carolina at Asheville,NC,1999,1832.0,5.15
University of North Carolina at Asheville,NC,2000,1889.0,5.15
University of North Carolina at Asheville,NC,2001,1993.0,5.15
University of North Carolina at Asheville,NC,2002,2426.0,5.15
University of North Carolina at Asheville,NC,2003,2884.0,5.15
University of North Carolina at Asheville,NC,2004,3031.0,5.15
University of North Carolina at Asheville,NC,2005,3323.0,5.15
University of North Carolina at Asheville,NC,2006,3455.0,5.15
University of North Carolina at Asheville,NC,2007,3811.0,5.85
University of North Carolina at Asheville,NC,2008,4045.0,6.55
University of North Carolina at Asheville,NC,2009,4174.0,7.25
University of North Carolina at Asheville,NC,2010,4330.0,7.25
University of North Carolina at Chapel Hill,NC,1987,820.0,3.35
University of North Carolina at Chapel Hill,NC,1988,845.0,3.35
University of North Carolina at Chapel Hill,NC,1989,919.7421264648441,3.35
University of North Carolina at Chapel Hill,NC,1990,1007.0,3.8
University of North Carolina at Chapel Hill,NC,1991,1108.27453613281,4.25
University of North Carolina at Chapel Hill,NC,1992,1248.0,4.25
University of North Carolina at Chapel Hill,NC,1993,1249.0,4.25
University of North Carolina at Chapel Hill,NC,1994,1419.0,4.25
University of North Carolina at Chapel Hill,NC,1995,1524.0,4.25
University of North Carolina at Chapel Hill,NC,1996,1640.0,4.75
University of North Carolina at Chapel Hill,NC,1997,2110.0,5.15
University of North Carolina at Chapel Hill,NC,1998,2173.0,5.15
University of North Carolina at Chapel Hill,NC,1999,2211.0,5.15
University of North Carolina at Chapel Hill,NC,2000,2314.0,5.15
University of North Carolina at Chapel Hill,NC,2001,2710.0,5.15
University of North Carolina at Chapel Hill,NC,2002,3219.0,5.15
University of North Carolina at Chapel Hill,NC,2003,3856.0,5.15
University of North Carolina at Chapel Hill,NC,2004,4072.0,5.15
University of North Carolina at Chapel Hill,NC,2005,4451.0,5.15
University of North Carolina at Chapel Hill,NC,2006,4613.0,5.15
University of North Carolina at Chapel Hill,NC,2007,5033.0,5.85
University of North Carolina at Chapel Hill,NC,2008,5340.0,6.55
University of North Carolina at Chapel Hill,NC,2009,5397.0,7.25
University of North Carolina at Chapel Hill,NC,2010,5625.0,7.25
University of North Carolina at Charlotte,NC,1987,747.0,3.35
University of North Carolina at Charlotte,NC,1988,777.0,3.35
University of North Carolina at Charlotte,NC,1989,819.0,3.35
University of North Carolina at Charlotte,NC,1990,919.0,3.8
University of North Carolina at Charlotte,NC,1991,1015.98468017578,4.25
University of North Carolina at Charlotte,NC,1992,1147.0,4.25
University of North Carolina at Charlotte,NC,1993,1189.0,4.25
University of North Carolina at Charlotte,NC,1994,1383.0,4.25
University of North Carolina at Charlotte,NC,1995,1457.0,4.25
University of North Carolina at Charlotte,NC,1996,1618.0,4.75
University of North Carolina at Charlotte,NC,1997,1716.0,5.15
University of North Carolina at Charlotte,NC,1998,1777.0,5.15
University of North Carolina at Charlotte,NC,1999,1834.0,5.15
University of North Carolina at Charlotte,NC,2000,1916.0,5.15
University of North Carolina at Charlotte,NC,2001,2134.0,5.15
University of North Carolina at Charlotte,NC,2002,2456.0,5.15
University of North Carolina at Charlotte,NC,2003,2944.0,5.15
University of North Carolina at Charlotte,NC,2004,3105.0,5.15
University of North Carolina at Charlotte,NC,2005,3473.0,5.15
University of North Carolina at Charlotte,NC,2006,3549.0,5.15
University of North Carolina at Charlotte,NC,2007,3895.0,5.85
University of North Carolina at Charlotte,NC,2008,4153.0,6.55
University of North Carolina at Charlotte,NC,2009,4295.0,7.25
University of North Carolina at Charlotte,NC,2010,4427.0,7.25
University of North Carolina at Greensboro,NC,1987,922.0,3.35
University of North Carolina at Greensboro,NC,1988,989.0,3.35
University of North Carolina at Greensboro,NC,1989,1128.0,3.35
University of North Carolina at Greensboro,NC,1990,1269.0,3.8
University of North Carolina at Greensboro,NC,1991,1351.76574707031,4.25
University of North Carolina at Greensboro,NC,1992,1492.0,4.25
University of North Carolina at Greensboro,NC,1993,1540.0,4.25
University of North Carolina at Greensboro,NC,1994,1717.0,4.25
University of North Carolina at Greensboro,NC,1995,1765.0,4.25
University of North Carolina at Greensboro,NC,1996,1868.0,4.75
University of North Carolina at Greensboro,NC,1997,1943.0,5.15
University of North Carolina at Greensboro,NC,1998,2019.0,5.15
